,event_id,footy_index,scoring_team,goal_order,t_footy,t_bf_home,found_goal_home,year,goalcount_home_before,goalcount_away_before,goalcount_home_after,goalcount_away_after
6427,29519945,39943.0,home,2.0,13.0,14.0,1.0,19,1,0,2,0
6428,29520983,310265.0,away,1.0,33.0,33.0,1.0,19,0,0,0,1
6429,29521109,4720.0,home,1.0,36.0,36.0,1.0,19,0,0,1,0
6430,29521111,310272.0,away,1.0,42.0,42.0,1.0,19,0,0,0,1
6431,29521114,4718.0,home,1.0,27.0,27.0,1.0,19,0,0,1,0
6432,29521255,3483.0,home,1.0,20.0,20.0,1.0,19,0,0,1,0
6433,29521255,34038.0,home,2.0,45.0,44.0,1.0,19,1,0,2,0
6434,29521257,3482.0,home,1.0,44.0,44.0,1.0,19,0,0,1,0
6435,29521260,3484.0,home,1.0,15.0,15.0,1.0,19,0,0,1,0
6436,29521273,309037.0,away,1.0,45.0,44.0,1.0,19,0,0,0,1
6437,29521281,309039.0,away,1.0,34.0,33.0,1.0,19,0,0,0,1
6438,29521281,339594.0,away,2.0,44.0,44.0,1.0,19,0,1,0,2
6439,29521281,3489.0,home,1.0,49.0,49.0,1.0,19,0,2,1,2
6440,29521282,309040.0,away,1.0,4.0,4.0,1.0,19,0,0,0,1
6441,29522589,325738.0,away,1.0,6.0,7.0,1.0,19,0,0,0,1
6442,29522589,356293.0,away,2.0,10.0,11.0,1.0,19,0,1,0,2
6443,29522589,386848.0,away,3.0,34.0,34.0,1.0,19,0,2,0,3
6444,29522590,20189.0,home,1.0,31.0,31.0,1.0,19,0,0,1,0
6445,29522591,325740.0,away,1.0,7.0,7.0,1.0,19,0,0,0,1
6446,29522592,325743.0,away,1.0,12.0,13.0,1.0,19,0,0,0,1
6447,29522592,20193.0,home,1.0,47.0,48.0,1.0,19,0,1,1,1
6448,29522599,20191.0,home,1.0,39.0,39.0,1.0,19,0,0,1,0
6449,29522604,325735.0,away,1.0,6.0,7.0,1.0,19,0,0,0,1
6450,29522606,20186.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
6451,29522607,20192.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
6452,29524543,12471.0,home,1.0,7.0,7.0,1.0,19,0,0,1,0
6453,29524543,318021.0,away,1.0,37.0,37.0,1.0,19,1,0,1,1
6454,29524552,318025.0,away,1.0,14.0,13.0,1.0,19,0,0,0,1
6455,29524569,311082.0,away,1.0,15.0,15.0,1.0,19,0,0,0,1
6456,29524569,341637.0,away,2.0,19.0,19.0,1.0,19,0,1,0,2
6457,29524569,5532.0,home,1.0,39.0,40.0,1.0,19,0,2,1,2
6458,29524629,318028.0,away,1.0,1.0,2.0,1.0,19,0,0,0,1
6459,29524629,348583.0,away,2.0,33.0,34.0,1.0,19,0,1,0,2
6460,29524629,12478.0,home,1.0,49.0,,0.0,19,0,2,1,2
6461,29525436,5531.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
6462,29525436,36086.0,home,2.0,26.0,26.0,1.0,19,1,0,2,0
6463,29526653,27710.0,home,1.0,35.0,36.0,1.0,19,0,0,1,0
6464,29527080,311083.0,away,1.0,21.0,21.0,1.0,19,0,0,0,1
6465,29527080,341638.0,away,2.0,48.0,49.0,1.0,19,0,1,0,2
6466,29527085,311086.0,away,1.0,1.0,2.0,1.0,19,0,0,0,1
6467,29527085,5536.0,home,1.0,25.0,25.0,1.0,19,0,1,1,1
6468,29527085,36091.0,home,2.0,38.0,38.0,1.0,19,1,1,2,1
6469,29527168,5537.0,home,1.0,18.0,18.0,1.0,19,0,0,1,0
6470,29527168,36092.0,home,2.0,21.0,21.0,1.0,19,1,0,2,0
6471,29527168,66647.0,home,3.0,42.0,42.0,1.0,19,2,0,3,0
6472,29527373,27711.0,home,1.0,27.0,27.0,1.0,19,0,0,1,0
6473,29527488,1946.0,home,1.0,4.0,5.0,1.0,19,0,0,1,0
6474,29527490,1947.0,home,1.0,24.0,,0.0,19,0,0,1,0
6475,29527490,32502.0,home,2.0,28.0,,0.0,19,1,0,2,0
6476,29527492,1948.0,home,1.0,17.0,18.0,1.0,19,0,0,1,0
6477,29527504,4723.0,home,1.0,13.0,12.0,1.0,19,0,0,1,0
6478,29527584,4726.0,home,1.0,1.0,1.0,1.0,19,0,0,1,0
6479,29527605,4727.0,home,1.0,33.0,32.0,1.0,19,0,0,1,0
6480,29527606,310282.0,away,1.0,2.0,2.0,1.0,19,0,0,0,1
6481,29527606,340837.0,away,2.0,41.0,41.0,1.0,19,0,1,0,2
6482,29528239,13756.0,home,1.0,13.0,13.0,1.0,19,0,0,1,0
6483,29528239,44311.0,home,2.0,24.0,23.0,1.0,19,1,0,2,0
6484,29528239,319306.0,away,1.0,33.0,34.0,1.0,19,2,0,2,1
6485,29528239,74866.0,home,3.0,36.0,36.0,1.0,19,2,1,3,1
6486,29528648,333263.0,away,1.0,27.0,28.0,1.0,19,0,0,0,1
6487,29528649,333265.0,away,1.0,11.0,12.0,1.0,19,0,0,0,1
6488,29528650,27714.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
6489,29528650,58269.0,home,2.0,37.0,38.0,1.0,19,1,0,2,0
6490,29528651,27712.0,home,1.0,30.0,31.0,1.0,19,0,0,1,0
6491,29529606,3492.0,home,1.0,34.0,33.0,1.0,19,0,0,1,0
6492,29529682,309047.0,away,1.0,11.0,10.0,1.0,19,0,0,0,1
6493,29529682,3497.0,home,1.0,37.0,37.0,1.0,19,0,1,1,1
6494,29529694,3496.0,home,1.0,8.0,8.0,1.0,19,0,0,1,0
6495,29529694,34051.0,home,2.0,18.0,17.0,1.0,19,1,0,2,0
6496,29529694,309046.0,away,1.0,22.0,22.0,1.0,19,2,0,2,1
6497,29529699,309049.0,away,1.0,22.0,22.0,1.0,19,0,0,0,1
6498,29529702,3500.0,home,1.0,4.0,,0.0,19,0,0,1,0
6499,29529702,309050.0,away,1.0,47.0,,0.0,19,1,0,1,1
6500,29529703,309048.0,away,1.0,18.0,17.0,1.0,19,0,0,0,1
6501,29530276,333267.0,away,1.0,42.0,42.0,1.0,19,0,0,0,1
6502,29530277,27719.0,home,1.0,13.0,14.0,1.0,19,0,0,1,0
6503,29530277,58274.0,home,2.0,33.0,34.0,1.0,19,1,0,2,0
6504,29530277,333269.0,away,1.0,37.0,38.0,1.0,19,2,0,2,1
6505,29530343,333270.0,away,1.0,22.0,22.0,1.0,19,0,0,0,1
6506,29530344,27718.0,home,1.0,8.0,8.0,1.0,19,0,0,1,0
6507,29530344,58273.0,home,2.0,34.0,34.0,1.0,19,1,0,2,0
6508,29530344,333268.0,away,1.0,45.0,46.0,1.0,19,2,0,2,1
6509,29530817,4734.0,home,1.0,3.0,2.0,1.0,19,0,0,1,0
6510,29530817,35289.0,home,2.0,8.0,7.0,1.0,19,1,0,2,0
6511,29531241,307048.0,away,1.0,27.0,27.0,1.0,19,0,0,0,1
6512,29531256,1497.0,home,1.0,10.0,9.0,1.0,19,0,0,1,0
6513,29531256,32052.0,home,2.0,31.0,31.0,1.0,19,1,0,2,0
6514,29531342,307051.0,away,1.0,19.0,19.0,1.0,19,0,0,0,1
6515,29531343,307049.0,away,1.0,11.0,11.0,1.0,19,0,0,0,1
6516,29531343,1499.0,home,1.0,30.0,30.0,1.0,19,0,1,1,1
6517,29531345,1503.0,home,1.0,25.0,25.0,1.0,19,0,0,1,0
6518,29531346,307052.0,away,1.0,3.0,3.0,1.0,19,0,0,0,1
6519,29531346,337607.0,away,2.0,6.0,7.0,1.0,19,0,1,0,2
6520,29531346,1502.0,home,1.0,43.0,44.0,1.0,19,0,2,1,2
6521,29531387,1505.0,home,1.0,26.0,26.0,1.0,19,0,0,1,0
6522,29531411,1508.0,home,1.0,24.0,23.0,1.0,19,0,0,1,0
6523,29531411,32063.0,home,2.0,36.0,36.0,1.0,19,1,0,2,0
6524,29531411,307058.0,away,1.0,40.0,40.0,1.0,19,2,0,2,1
6525,29531661,3502.0,home,1.0,34.0,34.0,1.0,19,0,0,1,0
6526,29531661,309052.0,away,1.0,38.0,38.0,1.0,19,1,0,1,1
6527,29531662,309051.0,away,1.0,10.0,9.0,1.0,19,0,0,0,1
6528,29531662,3501.0,home,1.0,35.0,34.0,1.0,19,0,1,1,1
6529,29531662,34056.0,home,2.0,41.0,41.0,1.0,19,1,1,2,1
6530,29531734,3504.0,home,1.0,7.0,6.0,1.0,19,0,0,1,0
6531,29531734,309054.0,away,1.0,41.0,40.0,1.0,19,1,0,1,1
6532,29531800,3503.0,home,1.0,23.0,23.0,1.0,19,0,0,1,0
6533,29531800,34058.0,home,2.0,30.0,30.0,1.0,19,1,0,2,0
6534,29531895,3505.0,home,1.0,16.0,15.0,1.0,19,0,0,1,0
6535,29532466,4739.0,home,1.0,10.0,10.0,1.0,19,0,0,1,0
6536,29532466,35294.0,home,2.0,35.0,35.0,1.0,19,1,0,2,0
6537,29532485,310290.0,away,1.0,8.0,8.0,1.0,19,0,0,0,1
6538,29532488,310291.0,away,1.0,17.0,17.0,1.0,19,0,0,0,1
6539,29532488,4741.0,home,1.0,22.0,,0.0,19,0,1,1,1
6540,29533035,15553.0,home,1.0,43.0,43.0,1.0,19,0,0,1,0
6541,29533046,321102.0,away,1.0,30.0,,0.0,19,0,0,0,1
6542,29533057,321105.0,away,1.0,14.0,,0.0,19,0,0,0,1
6543,29533057,351660.0,away,2.0,38.0,,0.0,19,0,1,0,2
6544,29534964,13755.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
6545,29534964,319305.0,away,1.0,38.0,,0.0,19,1,0,1,1
6546,29534965,13759.0,home,1.0,38.0,38.0,1.0,19,0,0,1,0
6547,29534991,319308.0,away,1.0,6.0,5.0,1.0,19,0,0,0,1
6548,29534991,13758.0,home,1.0,8.0,9.0,1.0,19,0,1,1,1
6549,29534991,349863.0,away,2.0,43.0,43.0,1.0,19,1,1,1,2
6550,29537245,7722.0,home,1.0,48.0,,0.0,19,0,0,1,0
6551,29537247,313277.0,away,1.0,1.0,2.0,1.0,19,0,0,0,1
6552,29537247,343832.0,away,2.0,11.0,12.0,1.0,19,0,1,0,2
6553,29537249,313281.0,away,1.0,23.0,24.0,1.0,19,0,0,0,1
6554,29537251,7730.0,home,1.0,39.0,40.0,1.0,19,0,0,1,0
6555,29537251,313280.0,away,1.0,44.0,,0.0,19,1,0,1,1
6556,29537566,7723.0,home,1.0,30.0,31.0,1.0,19,0,0,1,0
6557,29537870,7728.0,home,1.0,10.0,10.0,1.0,19,0,0,1,0
6558,29538645,330071.0,away,1.0,21.0,21.0,1.0,19,0,0,0,1
6559,29538645,24521.0,home,1.0,46.0,46.0,1.0,19,0,1,1,1
6560,29538647,330070.0,away,1.0,10.0,,0.0,19,0,0,0,1
6561,29538647,360625.0,away,2.0,15.0,,0.0,19,0,1,0,2
6562,29538647,391180.0,away,3.0,37.0,,0.0,19,0,2,0,3
6563,29538647,421735.0,away,4.0,45.0,,0.0,19,0,3,0,4
6564,29538648,330069.0,away,1.0,25.0,25.0,1.0,19,0,0,0,1
6565,29538648,24519.0,home,1.0,36.0,,0.0,19,0,1,1,1
6566,29538735,9369.0,home,1.0,45.0,46.0,1.0,19,0,0,1,0
6567,29538736,9370.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
6568,29538737,9371.0,home,1.0,21.0,,0.0,19,0,0,1,0
6569,29538745,314923.0,away,1.0,13.0,14.0,1.0,19,0,0,0,1
6570,29538746,9374.0,home,1.0,17.0,18.0,1.0,19,0,0,1,0
6571,29538746,39929.0,home,2.0,43.0,43.0,1.0,19,1,0,2,0
6572,29538746,70484.0,home,3.0,44.0,45.0,1.0,19,2,0,3,0
6573,29538747,314926.0,away,1.0,5.0,5.0,1.0,19,0,0,0,1
6574,29538758,314925.0,away,1.0,16.0,17.0,1.0,19,0,0,0,1
6575,29538758,345480.0,away,2.0,22.0,23.0,1.0,19,0,1,0,2
6576,29538764,7729.0,home,1.0,24.0,25.0,1.0,19,0,0,1,0
6577,29538771,7726.0,home,1.0,28.0,29.0,1.0,19,0,0,1,0
6578,29538786,18776.0,home,1.0,5.0,6.0,1.0,19,0,0,1,0
6579,29538786,324326.0,away,1.0,13.0,13.0,1.0,19,1,0,1,1
6580,29538786,49331.0,home,2.0,31.0,31.0,1.0,19,1,1,2,1
6581,29538788,324327.0,away,1.0,8.0,,0.0,19,0,0,0,1
6582,29538788,18777.0,home,1.0,35.0,,0.0,19,0,1,1,1
6583,29538789,324328.0,away,1.0,9.0,9.0,1.0,19,0,0,0,1
6584,29538789,18778.0,home,1.0,35.0,35.0,1.0,19,0,1,1,1
6585,29538790,18784.0,home,1.0,16.0,16.0,1.0,19,0,0,1,0
6586,29538794,18782.0,home,1.0,18.0,18.0,1.0,19,0,0,1,0
6587,29538795,324333.0,away,1.0,8.0,8.0,1.0,19,0,0,0,1
6588,29538795,18783.0,home,1.0,23.0,23.0,1.0,19,0,1,1,1
6589,29538931,331527.0,away,1.0,24.0,24.0,1.0,19,0,0,0,1
6590,29538931,362082.0,away,2.0,40.0,40.0,1.0,19,0,1,0,2
6591,29538933,25983.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
6592,29538935,331528.0,away,1.0,48.0,48.0,1.0,19,0,0,0,1
6593,29538936,25980.0,home,1.0,8.0,8.0,1.0,19,0,0,1,0
6594,29538937,25979.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
6595,29538937,56534.0,home,2.0,17.0,17.0,1.0,19,1,0,2,0
6596,29538939,25976.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
6597,29538939,331526.0,away,1.0,15.0,15.0,1.0,19,1,0,1,1
6598,29538939,56531.0,home,2.0,29.0,29.0,1.0,19,1,1,2,1
6599,29538939,87086.0,home,3.0,34.0,34.0,1.0,19,2,1,3,1
6600,29538940,25981.0,home,1.0,7.0,6.0,1.0,19,0,0,1,0
6601,29538940,56536.0,home,2.0,8.0,8.0,1.0,19,1,0,2,0
6602,29538940,87091.0,home,3.0,24.0,24.0,1.0,19,2,0,3,0
6603,29538941,25984.0,home,1.0,35.0,35.0,1.0,19,0,0,1,0
6604,29538941,56539.0,home,2.0,41.0,41.0,1.0,19,1,0,2,0
6605,29539536,5541.0,home,1.0,25.0,24.0,1.0,19,0,0,1,0
6606,29539537,311090.0,away,1.0,38.0,38.0,1.0,19,0,0,0,1
6607,29539555,311094.0,away,1.0,2.0,2.0,1.0,19,0,0,0,1
6608,29539555,341649.0,away,2.0,35.0,35.0,1.0,19,0,1,0,2
6609,29539557,311092.0,away,1.0,24.0,,0.0,19,0,0,0,1
6610,29539557,341647.0,away,2.0,46.0,,0.0,19,0,1,0,2
6611,29539558,5543.0,home,1.0,13.0,14.0,1.0,19,0,0,1,0
6612,29539558,36098.0,home,2.0,26.0,26.0,1.0,19,1,0,2,0
6613,29539595,5539.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
6614,29539633,307499.0,away,1.0,19.0,20.0,1.0,19,0,0,0,1
6615,29539635,1950.0,home,1.0,37.0,37.0,1.0,19,0,0,1,0
6616,29539636,1951.0,home,1.0,19.0,20.0,1.0,19,0,0,1,0
6617,29539638,307502.0,away,1.0,11.0,12.0,1.0,19,0,0,0,1
6618,29539638,338057.0,away,2.0,33.0,34.0,1.0,19,0,1,0,2
6619,29539639,307503.0,away,1.0,32.0,32.0,1.0,19,0,0,0,1
6620,29540061,329162.0,away,1.0,4.0,4.0,1.0,19,0,0,0,1
6621,29540061,359717.0,away,2.0,46.0,45.0,1.0,19,0,1,0,2
6622,29540063,329161.0,away,1.0,34.0,34.0,1.0,19,0,0,0,1
6623,29540063,359716.0,away,2.0,41.0,41.0,1.0,19,0,1,0,2
6624,29540065,329158.0,away,1.0,43.0,44.0,1.0,19,0,0,0,1
6625,29540066,329159.0,away,1.0,41.0,42.0,1.0,19,0,0,0,1
6626,29540066,23609.0,home,1.0,44.0,44.0,1.0,19,0,1,1,1
6627,29540084,329160.0,away,1.0,46.0,47.0,1.0,19,0,0,0,1
6628,29540103,329164.0,away,1.0,16.0,15.0,1.0,19,0,0,0,1
6629,29540347,322573.0,away,1.0,23.0,24.0,1.0,19,0,0,0,1
6630,29540350,17024.0,home,1.0,16.0,17.0,1.0,19,0,0,1,0
6631,29540350,322574.0,away,1.0,41.0,42.0,1.0,19,1,0,1,1
6632,29540351,17026.0,home,1.0,36.0,36.0,1.0,19,0,0,1,0
6633,29540351,322576.0,away,1.0,40.0,41.0,1.0,19,1,0,1,1
6634,29540352,17027.0,home,1.0,25.0,25.0,1.0,19,0,0,1,0
6635,29540352,47582.0,home,2.0,33.0,33.0,1.0,19,1,0,2,0
6636,29540356,322575.0,away,1.0,23.0,,0.0,19,0,0,0,1
6637,29540373,322578.0,away,1.0,8.0,8.0,1.0,19,0,0,0,1
6638,29540374,17029.0,home,1.0,24.0,,0.0,19,0,0,1,0
6639,29540375,322580.0,away,1.0,13.0,14.0,1.0,19,0,0,0,1
6640,29540422,30550.0,home,1.0,10.0,9.0,1.0,19,0,0,1,0
6641,29540424,30551.0,home,1.0,16.0,16.0,1.0,19,0,0,1,0
6642,29540424,61106.0,home,2.0,40.0,39.0,1.0,19,1,0,2,0
6643,29540424,336101.0,away,1.0,41.0,41.0,1.0,19,2,0,2,1
6644,29540824,28966.0,home,1.0,11.0,10.0,1.0,19,0,0,1,0
6645,29540824,59521.0,home,2.0,14.0,13.0,1.0,19,1,0,2,0
6646,29540824,334516.0,away,1.0,16.0,15.0,1.0,19,2,0,2,1
6647,29540824,90076.0,home,3.0,28.0,28.0,1.0,19,2,1,3,1
6648,29540830,28963.0,home,1.0,28.0,27.0,1.0,19,0,0,1,0
6649,29540833,334519.0,away,1.0,27.0,28.0,1.0,19,0,0,0,1
6650,29540833,28969.0,home,1.0,48.0,49.0,1.0,19,0,1,1,1
6651,29540834,334518.0,away,1.0,34.0,34.0,1.0,19,0,0,0,1
6652,29540840,28967.0,home,1.0,14.0,14.0,1.0,19,0,0,1,0
6653,29540872,334515.0,away,1.0,33.0,34.0,1.0,19,0,0,0,1
6654,29540899,333272.0,away,1.0,8.0,7.0,1.0,19,0,0,0,1
6655,29540914,27728.0,home,1.0,45.0,45.0,1.0,19,0,0,1,0
6656,29540915,333279.0,away,1.0,29.0,30.0,1.0,19,0,0,0,1
6657,29540915,363834.0,away,2.0,44.0,,0.0,19,0,1,0,2
6658,29540920,333275.0,away,1.0,13.0,13.0,1.0,19,0,0,0,1
6659,29540920,27725.0,home,1.0,25.0,25.0,1.0,19,0,1,1,1
6660,29540921,27727.0,home,1.0,3.0,3.0,1.0,19,0,0,1,0
6661,29540921,58282.0,home,2.0,38.0,39.0,1.0,19,1,0,2,0
6662,29541067,21490.0,home,1.0,11.0,11.0,1.0,19,0,0,1,0
6663,29541067,52045.0,home,2.0,22.0,21.0,1.0,19,1,0,2,0
6664,29541067,327040.0,away,1.0,33.0,33.0,1.0,19,2,0,2,1
6665,29541068,327043.0,away,1.0,18.0,18.0,1.0,19,0,0,0,1
6666,29541068,357598.0,away,2.0,33.0,33.0,1.0,19,0,1,0,2
6667,29541069,21491.0,home,1.0,40.0,40.0,1.0,19,0,0,1,0
6668,29541071,21488.0,home,1.0,28.0,29.0,1.0,19,0,0,1,0
6669,29541073,327036.0,away,1.0,6.0,,0.0,19,0,0,0,1
6670,29541073,357591.0,away,2.0,11.0,,0.0,19,0,1,0,2
6671,29541073,388146.0,away,3.0,20.0,,0.0,19,0,2,0,3
6672,29541073,21486.0,home,1.0,35.0,,0.0,19,0,3,1,3
6673,29541074,21492.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
6674,29541074,52047.0,home,2.0,14.0,13.0,1.0,19,1,0,2,0
6675,29541074,82602.0,home,3.0,32.0,33.0,1.0,19,2,0,3,0
6676,29541075,21489.0,home,1.0,47.0,47.0,1.0,19,0,0,1,0
6677,29541076,21487.0,home,1.0,11.0,11.0,1.0,19,0,0,1,0
6678,29541286,316452.0,away,1.0,19.0,18.0,1.0,19,0,0,0,1
6679,29541286,10902.0,home,1.0,51.0,51.0,1.0,19,0,1,1,1
6680,29541293,10906.0,home,1.0,26.0,26.0,1.0,19,0,0,1,0
6681,29541295,10907.0,home,1.0,27.0,27.0,1.0,19,0,0,1,0
6682,29541298,10909.0,home,1.0,32.0,31.0,1.0,19,0,0,1,0
6683,29541298,41464.0,home,2.0,41.0,41.0,1.0,19,1,0,2,0
6684,29541300,10904.0,home,1.0,26.0,26.0,1.0,19,0,0,1,0
6685,29541301,10905.0,home,1.0,15.0,15.0,1.0,19,0,0,1,0
6686,29541301,316455.0,away,1.0,26.0,26.0,1.0,19,1,0,1,1
6687,29541302,10908.0,home,1.0,37.0,36.0,1.0,19,0,0,1,0
6688,29542553,318032.0,away,1.0,17.0,17.0,1.0,19,0,0,0,1
6689,29542558,318036.0,away,1.0,29.0,28.0,1.0,19,0,0,0,1
6690,29542559,318030.0,away,1.0,41.0,42.0,1.0,19,0,0,0,1
6691,29542560,318033.0,away,1.0,22.0,23.0,1.0,19,0,0,0,1
6692,29542560,348588.0,away,2.0,29.0,29.0,1.0,19,0,1,0,2
6693,29542568,12485.0,home,1.0,40.0,40.0,1.0,19,0,0,1,0
6694,29543369,309056.0,away,1.0,18.0,18.0,1.0,19,0,0,0,1
6695,29543376,309059.0,away,1.0,27.0,27.0,1.0,19,0,0,0,1
6696,29544857,4745.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
6697,29544857,35300.0,home,2.0,31.0,31.0,1.0,19,1,0,2,0
6698,29544864,310297.0,away,1.0,24.0,24.0,1.0,19,0,0,0,1
6699,29544864,4747.0,home,1.0,36.0,35.0,1.0,19,0,1,1,1
6700,29544864,35302.0,home,2.0,48.0,47.0,1.0,19,1,1,2,1
6701,29544866,4748.0,home,1.0,46.0,46.0,1.0,19,0,0,1,0
6702,29544898,310300.0,away,1.0,19.0,19.0,1.0,19,0,0,0,1
6703,29545735,313283.0,away,1.0,12.0,13.0,1.0,19,0,0,0,1
6704,29545735,7733.0,home,1.0,21.0,21.0,1.0,19,0,1,1,1
6705,29545737,313282.0,away,1.0,43.0,44.0,1.0,19,0,0,0,1
6706,29545738,313288.0,away,1.0,9.0,10.0,1.0,19,0,0,0,1
6707,29545763,7741.0,home,1.0,9.0,,0.0,19,0,0,1,0
6708,29545763,38296.0,home,2.0,37.0,,0.0,19,1,0,2,0
6709,29545764,7737.0,home,1.0,22.0,22.0,1.0,19,0,0,1,0
6710,29545789,7739.0,home,1.0,39.0,39.0,1.0,19,0,0,1,0
6711,29545790,313286.0,away,1.0,3.0,3.0,1.0,19,0,0,0,1
6712,29545790,7736.0,home,1.0,30.0,30.0,1.0,19,0,1,1,1
6713,29545790,38291.0,home,2.0,38.0,38.0,1.0,19,1,1,2,1
6714,29545811,313290.0,away,1.0,39.0,,0.0,19,0,0,0,1
6715,29545828,313293.0,away,1.0,8.0,8.0,1.0,19,0,0,0,1
6716,29546161,15039.0,home,1.0,20.0,19.0,1.0,19,0,0,1,0
6717,29546161,45594.0,home,2.0,22.0,21.0,1.0,19,1,0,2,0
6718,29546170,15034.0,home,1.0,32.0,32.0,1.0,19,0,0,1,0
6719,29546170,320584.0,away,1.0,38.0,38.0,1.0,19,1,0,1,1
6720,29546170,351139.0,away,2.0,46.0,46.0,1.0,19,1,1,1,2
6721,29546172,15036.0,home,1.0,33.0,33.0,1.0,19,0,0,1,0
6722,29546173,320585.0,away,1.0,30.0,29.0,1.0,19,0,0,0,1
6723,29546173,351140.0,away,2.0,48.0,47.0,1.0,19,0,1,0,2
6724,29546175,15033.0,home,1.0,34.0,34.0,1.0,19,0,0,1,0
6725,29546176,15038.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
6726,29546177,320587.0,away,1.0,41.0,40.0,1.0,19,0,0,0,1
6727,29546178,320590.0,away,1.0,25.0,25.0,1.0,19,0,0,0,1
6728,29546236,13769.0,home,1.0,33.0,33.0,1.0,19,0,0,1,0
6729,29546240,13765.0,home,1.0,31.0,31.0,1.0,19,0,0,1,0
6730,29546240,44320.0,home,2.0,37.0,36.0,1.0,19,1,0,2,0
6731,29546243,13764.0,home,1.0,34.0,33.0,1.0,19,0,0,1,0
6732,29546243,44319.0,home,2.0,43.0,42.0,1.0,19,1,0,2,0
6733,29546273,13771.0,home,1.0,9.0,9.0,1.0,19,0,0,1,0
6734,29546273,44326.0,home,2.0,40.0,40.0,1.0,19,1,0,2,0
6735,29546273,74881.0,home,3.0,45.0,44.0,1.0,19,2,0,3,0
6736,29546275,13763.0,home,1.0,7.0,7.0,1.0,19,0,0,1,0
6737,29546277,13768.0,home,1.0,3.0,3.0,1.0,19,0,0,1,0
6738,29546277,44323.0,home,2.0,38.0,38.0,1.0,19,1,0,2,0
6739,29547385,30553.0,home,1.0,4.0,3.0,1.0,19,0,0,1,0
6740,29547385,336103.0,away,1.0,14.0,14.0,1.0,19,1,0,1,1
6741,29547387,30552.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
6742,29547387,336102.0,away,1.0,22.0,22.0,1.0,19,1,0,1,1
6743,29547387,366657.0,away,2.0,26.0,26.0,1.0,19,1,1,1,2
6744,29547449,325745.0,away,1.0,39.0,40.0,1.0,19,0,0,0,1
6745,29547450,325749.0,away,1.0,5.0,5.0,1.0,19,0,0,0,1
6746,29547450,356304.0,away,2.0,7.0,,0.0,19,0,1,0,2
6747,29547578,325747.0,away,1.0,17.0,18.0,1.0,19,0,0,0,1
6748,29547578,356302.0,away,2.0,22.0,23.0,1.0,19,0,1,0,2
6749,29547585,20198.0,home,1.0,24.0,24.0,1.0,19,0,0,1,0
6750,29547663,20196.0,home,1.0,35.0,35.0,1.0,19,0,0,1,0
6751,29548388,321114.0,away,1.0,45.0,,0.0,19,0,0,0,1
6752,29548423,15565.0,home,1.0,49.0,49.0,1.0,19,0,0,1,0
6753,29548425,321112.0,away,1.0,32.0,,0.0,19,0,0,0,1
6754,29548427,15560.0,home,1.0,40.0,40.0,1.0,19,0,0,1,0
6755,29548464,15561.0,home,1.0,23.0,,0.0,19,0,0,1,0
6756,29548464,321111.0,away,1.0,35.0,,0.0,19,1,0,1,1
6757,29548464,351666.0,away,2.0,42.0,,0.0,19,1,1,1,2
6758,29548465,321113.0,away,1.0,5.0,6.0,1.0,19,0,0,0,1
6759,29548487,15559.0,home,1.0,21.0,,0.0,19,0,0,1,0
6760,29548487,46114.0,home,2.0,44.0,,0.0,19,1,0,2,0
6761,29550108,330073.0,away,1.0,14.0,15.0,1.0,19,0,0,0,1
6762,29550110,330074.0,away,1.0,38.0,,0.0,19,0,0,0,1
6763,29550110,360629.0,away,2.0,41.0,,0.0,19,0,1,0,2
6764,29550128,330076.0,away,1.0,20.0,21.0,1.0,19,0,0,0,1
6765,29550128,360631.0,away,2.0,29.0,,0.0,19,0,1,0,2
6766,29550128,391186.0,away,3.0,37.0,,0.0,19,0,2,0,3
6767,29550204,22658.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
6768,29550207,22661.0,home,1.0,6.0,6.0,1.0,19,0,0,1,0
6769,29550209,22659.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
6770,29550210,328210.0,away,1.0,11.0,12.0,1.0,19,0,0,0,1
6771,29550220,22662.0,home,1.0,6.0,6.0,1.0,19,0,0,1,0
6772,29550220,328212.0,away,1.0,12.0,13.0,1.0,19,1,0,1,1
6773,29550229,22656.0,home,1.0,11.0,11.0,1.0,19,0,0,1,0
6774,29550232,328205.0,away,1.0,32.0,32.0,1.0,19,0,0,0,1
6775,29550234,22657.0,home,1.0,2.0,2.0,1.0,19,0,0,1,0
6776,29550234,53212.0,home,2.0,5.0,4.0,1.0,19,1,0,2,0
6777,29550267,325751.0,away,1.0,10.0,9.0,1.0,19,0,0,0,1
